0;2025.03.15 00:00;4;25.25;21;17.875;1227;202;0;
1;2025.03.15 00:15;4;25.125;20.875;17.875;1227;202;0;
2;2025.03.15 00:30;4;25;20.75;17.8125;1227;202;0;
3;2025.03.15 00:45;4;24.9375;20.75;18.625;1226;202;0;
4;2025.03.15 01:00;4;24.875;21;19.25;1226;202;0;
5;2025.03.15 01:15;4;24.75;21.0625;19.1875;1226;202;0;
6;2025.03.15 01:30;4;24.6875;21.125;19.125;1226;202;0;
7;2025.03.15 01:45;4;24.625;21.125;18.875;1226;202;0;
8;2025.03.15 02:00;4;24.625;21.125;18.75;1226;202;0;
9;2025.03.15 02:15;4;24.5;21.0625;18.625;1226;202;0;
10;2025.03.15 02:30;4;24.5;20.9375;18.625;1225;202;0;
11;2025.03.15 02:45;4;24.5;20.875;18.75;1225;202;0;
12;2025.03.15 03:00;4;24.375;20.6875;18.75;1224;202;0;
13;2025.03.15 03:15;4;24.375;20.5;18.3125;1224;202;0;
14;2025.03.15 03:30;4;24.25;20.25;17.75;1234;202;0;
15;2025.03.15 03:45;4;24.1875;20;17.1875;1234;202;0;
16;2025.03.15 04:00;4;24.125;19.875;16.875;1233;202;0;
17;2025.03.15 04:15;4;24;19.75;16.8125;1233;202;0;
18;2025.03.15 04:30;4;23.9375;19.75;17;1233;202;0;
19;2025.03.15 04:45;4;23.875;19.6875;17.125;1222;202;0;
20;2025.03.15 05:00;4;23.75;19.75;17.375;1221;202;0;
21;2025.03.15 05:15;4;23.75;20;18;1222;202;0;
22;2025.03.15 05:30;4;23.6875;20.375;19.25;1233;202;0;
23;2025.03.15 05:45;4;23.625;21.0625;21;1234;202;0;
24;2025.03.15 06:00;4;23.6875;22;22.75;1224;202;0;
25;2025.03.15 06:15;4;23.75;22.875;24;1226;202;0;
26;2025.03.15 06:30;4;23.875;23.75;25.625;1227;202;0;
27;2025.03.15 06:45;4;23.9375;24.625;27.125;1228;202;0;
28;2025.03.15 07:00;4;24.125;25.375;29.5;1229;202;0;
29;2025.03.15 07:15;4;24.25;25.875;31.25;1230;202;0;
30;2025.03.15 07:30;4;24.5;26.6875;31.875;1232;202;0;
31;2025.03.15 07:45;4;24.75;27.5;31.875;1233;202;0;
32;2025.03.15 08:00;4;25;28.25;35;1234;202;0;
33;2025.03.15 08:15;4;25.25;29;34.875;1236;202;0;
34;2025.03.15 08:30;4;25.625;29.625;34.25;1237;202;0;
35;2025.03.15 08:45;4;25.9375;30.5;35.625;1238;202;0;
36;2025.03.15 09:00;4;26.3125;31.25;38.875;1250;202;0;
37;2025.03.15 09:15;4;26.625;32.1875;37.75;1242;202;0;
38;2025.03.15 09:30;4;27;32.625;35.25;1254;202;0;
39;2025.03.15 09:45;4;27.375;33.5;38;1245;202;0;
40;2025.03.15 10:00;4;27.75;34.25;38.9375;1247;202;0;
41;2025.03.15 10:15;4;28.125;35;40.25;1259;202;0;
42;2025.03.15 10:30;4;28.5;35.625;42.1875;1261;202;0;
43;2025.03.15 10:45;4;28.875;36.625;41.6875;1263;202;0;
44;2025.03.15 11:00;4;29.25;37.625;42.375;1265;202;0;
